event_id,origin_time,latitude,longitude,depth_km,magnitude,magnitude_type,event_type,event_region,arrivals_count,s_pick_time,s_pick_station,s_pick_network,s_pick_channel,s_pick_phase,s_pick_method,s_pick_time_uncertainty,p_pick_time,p_pick_station,p_pick_network,p_pick_channel,p_pick_phase,p_pick_method,p_pick_time_uncertainty,p_s_interval_sec,is_augmented,original_channel,waveform_file,download_error,timing_info,npz_file
gfz2009comu,2009-02-06T09:59:44.220000Z,-7.0,123.187,652.1,5.09,mb,,Banda Sea,115,2009-02-06T10:02:05.820000Z,MMRI,GE,BHZ,s,,,2009-02-06T10:01:03.340000Z,MMRI,GE,BHZ,p,,,62.48,False,,GE.MMRI.BH.gfz2009comu.mseed,,"{'starttime': 1233914433.34, 'endtime': 1233914734.15, 'p_time': 1233914463.34, 's_time': 1233914525.82, 'channel_type': 'BH'}",GE.MMRI.BH.gfz2009comu.npz
gfz2009cktz,2009-02-04T09:03:45.880000Z,2.348,96.175,26.1,5.03,mb,,"Northern Sumatra, Indonesia",82,2009-02-04T09:04:35.490000Z,GSI,GE,BHZ,s,,,2009-02-04T09:04:13.980000Z,GSI,GE,BHZ,p,,,21.51,False,,GE.GSI.BH.gfz2009cktz.mseed,,"{'starttime': 1233738223.98, 'endtime': 1233738524.7900002, 'p_time': 1233738253.98, 's_time': 1233738275.4899998, 'channel_type': 'BH'}",GE.GSI.BH.gfz2009cktz.npz
gfz2009chdb,2009-02-02T09:04:35.580000Z,-4.663,102.66,55.7,4.91,mb,,"Southern Sumatra, Indonesia",59,2009-02-02T09:04:52.950000Z,MNAI,GE,BHZ,s,,,2009-02-02T09:04:46.380000Z,MNAI,GE,BHZ,p,,,6.57,False,,GE.MNAI.BH.gfz2009chdb.mseed,Could not get 3 components for MNAI,"{'starttime': 1233565456.38, 'endtime': 1233565757.19, 'p_time': 1233565486.38, 's_time': 1233565492.95, 'channel_type': 'BH'}",GE.MNAI.BH.gfz2009chdb.npz
gfz2009cdlz,2009-01-31T09:00:10.200000Z,-6.147,130.424,159.9,4.79,mb,,Banda Sea,46,2009-01-31T09:01:48.160000Z,FAKI,GE,BHZ,s,,,2009-01-31T09:01:06.510000Z,FAKI,GE,BHZ,p,,,41.65,False,,GE.FAKI.BH.gfz2009cdlz.mseed,Could not get 3 components for FAKI,"{'starttime': 1233392436.5100002, 'endtime': 1233392737.32, 'p_time': 1233392466.5100002, 's_time': 1233392508.16, 'channel_type': 'BH'}",GE.FAKI.BH.gfz2009cdlz.npz
gfz2009byjb,2009-01-28T13:47:38.130000Z,-6.313,130.559,110.6,4.73,mb,,Banda Sea,45,2009-01-28T13:49:16.280000Z,FAKI,GE,BHN,s,,,2009-01-28T13:48:34.340000Z,FAKI,GE,BHZ,p,,,41.94,False,,GE.FAKI.BH.gfz2009byjb.mseed,,"{'starttime': 1233150484.34, 'endtime': 1233150785.15, 'p_time': 1233150514.34, 's_time': 1233150556.28, 'channel_type': 'BH'}",GE.FAKI.BH.gfz2009byjb.npz
gfz2009brqi,2009-01-24T21:27:32.820000Z,-6.119,130.478,125.5,4.53,mb,,Banda Sea,29,2009-01-24T21:29:07.710000Z,FAKI,GE,BHE,s,,,2009-01-24T21:28:27.030000Z,FAKI,GE,BHZ,p,,,40.68,False,,GE.FAKI.BH.gfz2009brqi.mseed,Could not get 3 components for FAKI,"{'starttime': 1232832477.0300002, 'endtime': 1232832777.84, 'p_time': 1232832507.0300002, 's_time': 1232832547.71, 'channel_type': 'BH'}",GE.FAKI.BH.gfz2009brqi.npz
gfz2009bqon,2009-01-24T07:24:46.500000Z,-6.282,130.398,126.0,4.92,mb,,Banda Sea,57,2009-01-24T07:26:26.400000Z,FAKI,GE,BHE,s,,,2009-01-24T07:25:43.100000Z,FAKI,GE,BHZ,p,,,43.3,False,,GE.FAKI.BH.gfz2009bqon.mseed,Could not get 3 components for FAKI,"{'starttime': 1232781913.1, 'endtime': 1232782213.91, 'p_time': 1232781943.1, 's_time': 1232781986.4, 'channel_type': 'BH'}",GE.FAKI.BH.gfz2009bqon.npz
gfz2009boyf,2009-01-23T10:01:39.090000Z,-8.124,107.967,38.7,3.78,mb,,"Java, Indonesia",22,2009-01-23T10:02:47.920000Z,UGM,GE,BHE,s,,,2009-01-23T10:02:17.630000Z,UGM,GE,BHZ,p,,,30.29,False,,GE.UGM.BH.gfz2009boyf.mseed,Could not get 3 components for UGM,"{'starttime': 1232704907.63, 'endtime': 1232705208.44, 'p_time': 1232704937.63, 's_time': 1232704967.92, 'channel_type': 'BH'}",GE.UGM.BH.gfz2009boyf.npz
gfz2009boyf,2009-01-23T10:01:39.090000Z,-8.124,107.967,38.7,3.78,mb,,"Java, Indonesia",22,2009-01-23T10:02:51.720000Z,SMRI,GE,BHN,s,,,2009-01-23T10:02:20.190000Z,SMRI,GE,BHZ,p,,,31.53,False,,GE.SMRI.BH.gfz2009boyf.mseed,Could not get 3 components for SMRI,"{'starttime': 1232704910.19, 'endtime': 1232705211.0, 'p_time': 1232704940.19, 's_time': 1232704971.72, 'channel_type': 'BH'}",GE.SMRI.BH.gfz2009boyf.npz
gfz2009boun,2009-01-23T08:09:13.000000Z,-0.178,122.84,99.2,4.96,mb,,"Minahassa Peninsula, Sulawesi",22,2009-01-23T08:09:45.410000Z,LUWI,GE,BHN,s,,,2009-01-23T08:09:31.440000Z,LUWI,GE,BHZ,p,,,13.97,False,,GE.LUWI.BH.gfz2009boun.mseed,,"{'starttime': 1232698141.44, 'endtime': 1232698442.2499998, 'p_time': 1232698171.44, 's_time': 1232698185.4099998, 'channel_type': 'BH'}",GE.LUWI.BH.gfz2009boun.npz
gfz2009bnxa,2009-01-22T20:16:35.430000Z,-7.4,128.615,156.6,5.96,M,,Banda Sea,163,2009-01-22T20:20:06.930000Z,TNTI,GE,BHE,s,,,2009-01-22T20:18:33.760000Z,TNTI,GE,BHZ,p,,,93.17,False,,GE.TNTI.BH.gfz2009bnxa.mseed,,"{'starttime': 1232655483.76, 'endtime': 1232655784.57, 'p_time': 1232655513.76, 's_time': 1232655606.9299998, 'channel_type': 'BH'}",GE.TNTI.BH.gfz2009bnxa.npz
gfz2009bmox,2009-01-22T03:01:53.740000Z,-0.513,127.429,121.0,5.59,mb,,"Halmahera, Indonesia",121,2009-01-22T03:02:40.260000Z,TNTI,GE,BHZ,s,,,2009-01-22T03:02:19.990000Z,TNTI,GE,BHZ,p,,,20.27,False,,GE.TNTI.BH.gfz2009bmox.mseed,Could not get 3 components for TNTI,"{'starttime': 1232593309.99, 'endtime': 1232593610.8, 'p_time': 1232593339.99, 's_time': 1232593360.26, 'channel_type': 'BH'}",GE.TNTI.BH.gfz2009bmox.npz
gfz2009bmox,2009-01-22T03:01:53.740000Z,-0.513,127.429,121.0,5.59,mb,,"Halmahera, Indonesia",121,2009-01-22T03:03:53.370000Z,LUWI,GE,BHE,s,,,2009-01-22T03:03:01.310000Z,LUWI,GE,BHZ,p,,,52.06,False,,GE.LUWI.BH.gfz2009bmox.mseed,,"{'starttime': 1232593351.3100002, 'endtime': 1232593652.12, 'p_time': 1232593381.3100002, 's_time': 1232593433.37, 'channel_type': 'BH'}",GE.LUWI.BH.gfz2009bmox.npz
gfz2009bmox,2009-01-22T03:01:53.740000Z,-0.513,127.429,121.0,5.59,mb,,"Halmahera, Indonesia",121,2009-01-22T03:04:12.680000Z,FAKI,GE,BHE,s,,,2009-01-22T03:03:12.660000Z,FAKI,GE,BHZ,p,,,60.02,False,,GE.FAKI.BH.gfz2009bmox.mseed,,"{'starttime': 1232593362.66, 'endtime': 1232593663.47, 'p_time': 1232593392.66, 's_time': 1232593452.68, 'channel_type': 'BH'}",GE.FAKI.BH.gfz2009bmox.npz
gfz2009blnm,2009-01-21T13:09:18.700000Z,-0.279,133.034,33.8,4.65,mb,,"Irian Jaya Region, Indonesia",22,2009-01-21T13:10:33.810000Z,FAKI,GE,BHN,s,,,2009-01-21T13:10:00.910000Z,FAKI,GE,BHZ,p,,,32.9,False,,GE.FAKI.BH.gfz2009blnm.mseed,,"{'starttime': 1232543370.91, 'endtime': 1232543671.72, 'p_time': 1232543400.91, 's_time': 1232543433.81, 'channel_type': 'BH'}",GE.FAKI.BH.gfz2009blnm.npz
gfz2009blcy,2009-01-21T07:49:45.500000Z,-0.461,132.907,28.7,4.86,mb,,"Irian Jaya Region, Indonesia",36,2009-01-21T07:50:54.860000Z,FAKI,GE,BHN,s,,,2009-01-21T07:50:25.810000Z,FAKI,GE,BHZ,p,,,29.05,False,,GE.FAKI.BH.gfz2009blcy.mseed,,"{'starttime': 1232524195.81, 'endtime': 1232524496.62, 'p_time': 1232524225.81, 's_time': 1232524254.86, 'channel_type': 'BH'}",GE.FAKI.BH.gfz2009blcy.npz
gfz2009bkhv,2009-01-20T21:09:34.770000Z,-10.789,114.954,35.4,4.64,mb,,"South of Bali, Indonesia",40,2009-01-20T21:10:40.040000Z,JAGI,GE,BHE,s,,,2009-01-20T21:10:11.810000Z,JAGI,GE,BHZ,p,,,28.23,False,,GE.JAGI.BH.gfz2009bkhv.mseed,Could not get 3 components for JAGI,"{'starttime': 1232485781.81, 'endtime': 1232486082.62, 'p_time': 1232485811.81, 's_time': 1232485840.04, 'channel_type': 'BH'}",GE.JAGI.BH.gfz2009bkhv.npz
gfz2009bkat,2009-01-20T17:34:13.190000Z,-8.411,112.07,93.3,5.17,mb,,"Java, Indonesia",48,2009-01-20T17:35:01.500000Z,UGM,GE,BHZ,s,,,2009-01-20T17:34:40.660000Z,UGM,GE,BHZ,p,,,20.84,False,,GE.UGM.BH.gfz2009bkat.mseed,,"{'starttime': 1232472850.66, 'endtime': 1232473151.47, 'p_time': 1232472880.66, 's_time': 1232472901.5, 'channel_type': 'BH'}",GE.UGM.BH.gfz2009bkat.npz
gfz2009bjnh,2009-01-20T10:46:54.680000Z,-4.645,129.777,161.2,5.57,mb,,Banda Sea,164,2009-01-20T10:50:16.130000Z,LUWI,GE,BHZ,s,,,2009-01-20T10:48:47.610000Z,LUWI,GE,BHZ,p,,,88.52,False,,GE.LUWI.BH.gfz2009bjnh.mseed,,"{'starttime': 1232448497.61, 'endtime': 1232448798.42, 'p_time': 1232448527.61, 's_time': 1232448616.1299999, 'channel_type': 'BH'}",GE.LUWI.BH.gfz2009bjnh.npz
gfz2009bjnh,2009-01-20T10:46:54.680000Z,-4.645,129.777,161.2,5.57,mb,,Banda Sea,164,2009-01-20T10:53:25.250000Z,JAGI,GE,BHN,s,,,2009-01-20T10:50:29.840000Z,JAGI,GE,BHZ,p,,,175.41,False,,GE.JAGI.BH.gfz2009bjnh.mseed,,"{'starttime': 1232448599.84, 'endtime': 1232448900.6499999, 'p_time': 1232448629.84, 's_time': 1232448805.2499998, 'channel_type': 'BH'}",GE.JAGI.BH.gfz2009bjnh.npz
gfz2009bjnh,2009-01-20T10:46:54.680000Z,-4.645,129.777,161.2,5.57,mb,,Banda Sea,164,2009-01-20T10:54:41.750000Z,UGM,GE,BHE,s,,,2009-01-20T10:51:07.720000Z,UGM,GE,BHE,p,,,214.03,False,,GE.UGM.BH.gfz2009bjnh.mseed,,"{'starttime': 1232448637.72, 'endtime': 1232448938.53, 'p_time': 1232448667.72, 's_time': 1232448881.7500002, 'channel_type': 'BH'}",GE.UGM.BH.gfz2009bjnh.npz
gfz2009bjnh,2009-01-20T10:46:54.680000Z,-4.645,129.777,161.2,5.57,mb,,Banda Sea,164,2009-01-20T10:48:17.800000Z,FAKI,GE,BHE,s,,,2009-01-20T10:47:41.780000Z,FAKI,GE,BHZ,p,,,36.02,False,,GE.FAKI.BH.gfz2009bjnh.mseed,,"{'starttime': 1232448431.78, 'endtime': 1232448732.5900002, 'p_time': 1232448461.78, 's_time': 1232448497.8, 'channel_type': 'BH'}",GE.FAKI.BH.gfz2009bjnh.npz
gfz2009bjnh,2009-01-20T10:46:54.680000Z,-4.645,129.777,161.2,5.57,mb,,Banda Sea,164,2009-01-20T10:49:25.340000Z,TNTI,GE,BHE,s,,,2009-01-20T10:48:20.660000Z,TNTI,GE,BHZ,p,,,64.68,False,,GE.TNTI.BH.gfz2009bjnh.mseed,,"{'starttime': 1232448470.66, 'endtime': 1232448771.47, 'p_time': 1232448500.66, 's_time': 1232448565.34, 'channel_type': 'BH'}",GE.TNTI.BH.gfz2009bjnh.npz
gfz2009bjlo,2009-01-20T09:53:34.800000Z,-0.725,133.276,47.5,5.02,mb,,"Irian Jaya Region, Indonesia",37,2009-01-20T09:54:41.310000Z,FAKI,GE,BHN,s,,,2009-01-20T09:54:11.710000Z,FAKI,GE,BHZ,p,,,29.6,False,,GE.FAKI.BH.gfz2009bjlo.mseed,,"{'starttime': 1232445221.71, 'endtime': 1232445522.52, 'p_time': 1232445251.71, 's_time': 1232445281.3100002, 'channel_type': 'BH'}",GE.FAKI.BH.gfz2009bjlo.npz
gfz2009bhxw,2009-01-19T13:49:20.160000Z,-4.454,129.269,10.9,4.87,mb,,Banda Sea,40,2009-01-19T13:50:52.220000Z,FAKI,GE,BHN,s,,,2009-01-19T13:50:13.310000Z,FAKI,GE,BHZ,p,,,38.91,False,,GE.FAKI.BH.gfz2009bhxw.mseed,Could not get 3 components for FAKI,"{'starttime': 1232372983.3100002, 'endtime': 1232373284.12, 'p_time': 1232373013.3100002, 's_time': 1232373052.22, 'channel_type': 'BH'}",GE.FAKI.BH.gfz2009bhxw.npz
gfz2009bgxf,2009-01-19T00:21:32.740000Z,-0.592,131.823,13.2,4.83,mb,,"Irian Jaya Region, Indonesia",53,2009-01-19T00:22:40.230000Z,FAKI,GE,BHE,s,,,2009-01-19T00:22:11.330000Z,FAKI,GE,BHZ,p,,,28.9,False,,GE.FAKI.BH.gfz2009bgxf.mseed,,"{'starttime': 1232324501.33, 'endtime': 1232324802.14, 'p_time': 1232324531.33, 's_time': 1232324560.23, 'channel_type': 'BH'}",GE.FAKI.BH.gfz2009bgxf.npz
gfz2009bfhn,2009-01-18T03:16:35.610000Z,-3.57,137.059,12.9,4.53,mb,,"Irian Jaya, Indonesia",26,2009-01-18T03:18:44.690000Z,FAKI,GE,BHE,s,,,2009-01-18T03:17:49.340000Z,FAKI,GE,BHZ,p,,,55.35,False,,GE.FAKI.BH.gfz2009bfhn.mseed,,"{'starttime': 1232248639.34, 'endtime': 1232248940.15, 'p_time': 1232248669.34, 's_time': 1232248724.6899998, 'channel_type': 'BH'}",GE.FAKI.BH.gfz2009bfhn.npz
gfz2009bbud,2009-01-16T05:04:43.370000Z,-7.378,109.264,184.4,4.67,mb,,"Java, Indonesia",80,2009-01-16T05:05:39.470000Z,SMRI,GE,BHZ,s,,,2009-01-16T05:05:14.250000Z,SMRI,GE,BHZ,p,,,25.22,False,,GE.SMRI.BH.gfz2009bbud.mseed,Could not get 3 components for SMRI,"{'starttime': 1232082284.2499998, 'endtime': 1232082585.06, 'p_time': 1232082314.2499998, 's_time': 1232082339.47, 'channel_type': 'BH'}",GE.SMRI.BH.gfz2009bbud.npz
gfz2009bbud,2009-01-16T05:04:43.370000Z,-7.378,109.264,184.4,4.67,mb,,"Java, Indonesia",80,2009-01-16T05:05:39.120000Z,UGM,GE,BHZ,s,,,2009-01-16T05:05:14.860000Z,UGM,GE,BHZ,p,,,24.26,False,,GE.UGM.BH.gfz2009bbud.mseed,,"{'starttime': 1232082284.86, 'endtime': 1232082585.67, 'p_time': 1232082314.86, 's_time': 1232082339.12, 'channel_type': 'BH'}",GE.UGM.BH.gfz2009bbud.npz
gfz2009bbud,2009-01-16T05:04:43.370000Z,-7.378,109.264,184.4,4.67,mb,,"Java, Indonesia",80,2009-01-16T05:06:52.760000Z,JAGI,GE,BHZ,s,,,2009-01-16T05:05:56.160000Z,JAGI,GE,BHZ,p,,,56.6,False,,GE.JAGI.BH.gfz2009bbud.mseed,,"{'starttime': 1232082326.16, 'endtime': 1232082626.9699998, 'p_time': 1232082356.16, 's_time': 1232082412.76, 'channel_type': 'BH'}",GE.JAGI.BH.gfz2009bbud.npz
gfz2009ayxo,2009-01-14T15:22:25.150000Z,-2.638,127.481,36.6,4.82,mb,,Ceram Sea,39,2009-01-14T15:24:29.070000Z,FAKI,GE,BHN,s,,,2009-01-14T15:23:34.350000Z,FAKI,GE,BHZ,p,,,54.72,False,,GE.FAKI.BH.gfz2009ayxo.mseed,Could not get 3 components for FAKI,"{'starttime': 1231946584.3500001, 'endtime': 1231946885.16, 'p_time': 1231946614.3500001, 's_time': 1231946669.0700002, 'channel_type': 'BH'}",GE.FAKI.BH.gfz2009ayxo.npz
gfz2009ayxo,2009-01-14T15:22:25.150000Z,-2.638,127.481,36.6,4.82,mb,,Ceram Sea,39,2009-01-14T15:24:31.930000Z,LUWI,GE,BHN,s,,,2009-01-14T15:23:37.210000Z,LUWI,GE,BH,p,,,54.72,False,,GE.LUWI.BH.gfz2009ayxo.mseed,,"{'starttime': 1231946587.2099998, 'endtime': 1231946888.02, 'p_time': 1231946617.2099998, 's_time': 1231946671.9299998, 'channel_type': 'BH'}",GE.LUWI.BH.gfz2009ayxo.npz
gfz2009ayty,2009-01-14T13:33:07.190000Z,-0.455,133.029,22.9,4.79,mb,,"Irian Jaya Region, Indonesia",51,2009-01-14T13:34:19.930000Z,FAKI,GE,BHN,s,,,2009-01-14T13:33:46.770000Z,FAKI,GE,BHZ,p,,,33.16,False,,GE.FAKI.BH.gfz2009ayty.mseed,,"{'starttime': 1231939996.77, 'endtime': 1231940297.58, 'p_time': 1231940026.77, 's_time': 1231940059.9299998, 'channel_type': 'BH'}",GE.FAKI.BH.gfz2009ayty.npz
gfz2009ayha,2009-01-14T07:19:00.990000Z,-0.68,133.277,25.9,4.95,mb,,"Irian Jaya Region, Indonesia",61,2009-01-14T07:21:36.660000Z,TNTI,GE,BHE,s,,,2009-01-14T07:20:30.070000Z,TNTI,GE,BHZ,p,,,66.59,False,,GE.TNTI.BH.gfz2009ayha.mseed,Could not get 3 components for TNTI,"{'starttime': 1231917600.0700002, 'endtime': 1231917900.88, 'p_time': 1231917630.0700002, 's_time': 1231917696.66, 'channel_type': 'BH'}",GE.TNTI.BH.gfz2009ayha.npz
gfz2009awzb,2009-01-13T13:50:18.500000Z,-2.304,99.334,23.9,4.42,mb,,"Southern Sumatra, Indonesia",35,2009-01-13T13:52:06.430000Z,MNAI,GE,BHE,s,,,2009-01-13T13:51:21.350000Z,MNAI,GE,BHZ,p,,,45.08,False,,GE.MNAI.HH.gfz2009awzb.mseed,,"{'starttime': 1231854651.3500001, 'endtime': 1231854952.16, 'p_time': 1231854681.3500001, 's_time': 1231854726.43, 'channel_type': 'HH'}",GE.MNAI.HH.gfz2009awzb.npz
gfz2009avte,2009-01-12T21:44:34.010000Z,-5.59,128.995,269.4,4.5,mb,,Banda Sea,29,2009-01-12T21:46:33.310000Z,FAKI,GE,BHN,s,,,2009-01-12T21:45:40.970000Z,FAKI,GE,BHZ,p,,,52.34,False,,GE.FAKI.BH.gfz2009avte.mseed,,"{'starttime': 1231796710.9699998, 'endtime': 1231797011.78, 'p_time': 1231796740.9699998, 's_time': 1231796793.3100002, 'channel_type': 'BH'}",GE.FAKI.BH.gfz2009avte.npz
gfz2009atqt,2009-01-11T18:13:00.260000Z,-0.501,132.953,22.4,5.06,mb,,"Irian Jaya Region, Indonesia",65,2009-01-11T18:14:12.630000Z,FAKI,GE,BHN,s,,,2009-01-11T18:13:39.600000Z,FAKI,GE,BHZ,p,,,33.03,False,,GE.FAKI.BH.gfz2009atqt.mseed,,"{'starttime': 1231697589.6, 'endtime': 1231697890.4099998, 'p_time': 1231697619.6, 's_time': 1231697652.63, 'channel_type': 'BH'}",GE.FAKI.BH.gfz2009atqt.npz
gfz2009atiy,2009-01-11T14:15:55.530000Z,-0.731,133.631,31.2,5.12,mb,,"Irian Jaya Region, Indonesia",82,2009-01-11T14:18:41.260000Z,TNTI,GE,BHN,s,,,2009-01-11T14:17:25.910000Z,TNTI,GE,BHZ,p,,,75.35,False,,GE.TNTI.BH.gfz2009atiy.mseed,,"{'starttime': 1231683415.91, 'endtime': 1231683716.72, 'p_time': 1231683445.91, 's_time': 1231683521.26, 'channel_type': 'BH'}",GE.TNTI.BH.gfz2009atiy.npz
gfz2009asdj,2009-01-10T22:17:54.780000Z,-0.419,132.803,24.4,4.97,mb,,"Irian Jaya Region, Indonesia",57,2009-01-10T22:19:05.330000Z,FAKI,GE,BHE,s,,,2009-01-10T22:18:35.040000Z,FAKI,GE,BHZ,p,,,30.29,False,,GE.FAKI.BH.gfz2009asdj.mseed,,"{'starttime': 1231625885.04, 'endtime': 1231626185.85, 'p_time': 1231625915.04, 's_time': 1231625945.33, 'channel_type': 'BH'}",GE.FAKI.BH.gfz2009asdj.npz
gfz2009aqpt,2009-01-10T02:16:11.180000Z,-0.275,132.38,10.0,4.91,mb,,"Irian Jaya Region, Indonesia",53,2009-01-10T02:17:28.280000Z,FAKI,GE,BHN,s,,,2009-01-10T02:16:54.280000Z,FAKI,GE,BHZ,p,,,34.0,False,,GE.FAKI.BH.gfz2009aqpt.mseed,,"{'starttime': 1231553784.28, 'endtime': 1231554085.09, 'p_time': 1231553814.28, 's_time': 1231553848.28, 'channel_type': 'BH'}",GE.FAKI.BH.gfz2009aqpt.npz
gfz2009apup,2009-01-09T15:34:23.320000Z,-0.701,133.369,24.0,4.56,mb,,"Irian Jaya Region, Indonesia",33,2009-01-09T15:35:32.570000Z,FAKI,GE,BHN,s,,,2009-01-09T15:35:03.390000Z,FAKI,GE,BHZ,p,,,29.18,False,,GE.FAKI.BH.gfz2009apup.mseed,,"{'starttime': 1231515273.39, 'endtime': 1231515574.2, 'p_time': 1231515303.39, 's_time': 1231515332.57, 'channel_type': 'BH'}",GE.FAKI.BH.gfz2009apup.npz
gfz2009apmo,2009-01-09T11:31:07.300000Z,-6.252,130.405,146.5,4.81,mb,,Banda Sea,49,2009-01-09T11:32:47.100000Z,FAKI,GE,BHE,s,,,2009-01-09T11:32:04.210000Z,FAKI,GE,BH,p,,,42.89,False,,GE.FAKI.BH.gfz2009apmo.mseed,,"{'starttime': 1231500694.2099998, 'endtime': 1231500995.02, 'p_time': 1231500724.2099998, 's_time': 1231500767.1, 'channel_type': 'BH'}",GE.FAKI.BH.gfz2009apmo.npz
gfz2009amcp,2009-01-07T15:02:45.490000Z,-0.31,133.025,21.9,4.94,mb,,"Irian Jaya Region, Indonesia",61,2009-01-07T15:04:00.000000Z,FAKI,GE,BHE,s,,,2009-01-07T15:03:29.310000Z,FAKI,GE,BHE,p,,,30.69,False,,GE.FAKI.BH.gfz2009amcp.mseed,,"{'starttime': 1231340579.3100002, 'endtime': 1231340880.12, 'p_time': 1231340609.3100002, 's_time': 1231340640.0, 'channel_type': 'BH'}",GE.FAKI.BH.gfz2009amcp.npz
gfz2009algf,2009-01-07T03:43:09.600000Z,1.782,127.269,110.8,5.35,mb,,"Halmahera, Indonesia",106,2009-01-07T03:43:47.560000Z,TNTI,GE,BHZ,s,,,2009-01-07T03:43:30.300000Z,TNTI,GE,BHZ,p,,,17.26,False,,GE.TNTI.BH.gfz2009algf.mseed,,"{'starttime': 1231299780.3, 'endtime': 1231300081.1100001, 'p_time': 1231299810.3, 's_time': 1231299827.56, 'channel_type': 'BH'}",GE.TNTI.BH.gfz2009algf.npz
gfz2009akjy,2009-01-06T16:28:05.830000Z,-0.334,132.839,12.3,4.98,mb,,"Irian Jaya Region, Indonesia",61,2009-01-06T16:30:29.260000Z,TNTI,GE,BHZ,s,,,2009-01-06T16:29:27.600000Z,TNTI,GE,BHZ,p,,,61.66,False,,GE.TNTI.BH.gfz2009akjy.mseed,,"{'starttime': 1231259337.6, 'endtime': 1231259638.4099998, 'p_time': 1231259367.6, 's_time': 1231259429.26, 'channel_type': 'BH'}",GE.TNTI.BH.gfz2009akjy.npz
gfz2009aixg,2009-01-05T21:18:34.720000Z,-0.456,133.142,16.3,4.77,mb,,"Irian Jaya Region, Indonesia",21,2009-01-05T21:19:47.280000Z,FAKI,GE,BHE,s,,,2009-01-05T21:19:16.610000Z,FAKI,GE,BH,p,,,30.67,False,,GE.FAKI.BH.gfz2009aixg.mseed,,"{'starttime': 1231190326.61, 'endtime': 1231190627.42, 'p_time': 1231190356.61, 's_time': 1231190387.28, 'channel_type': 'BH'}",GE.FAKI.BH.gfz2009aixg.npz
gfz2009agwc,2009-01-04T18:02:34.960000Z,2.561,124.206,345.4,4.91,mb,,Celebes Sea,89,2009-01-04T18:04:32.580000Z,TNTI,GE,BHZ,s,,,2009-01-04T18:03:39.010000Z,TNTI,GE,BH,p,,,53.57,False,,GE.TNTI.BH.gfz2009agwc.mseed,,"{'starttime': 1231092189.01, 'endtime': 1231092489.82, 'p_time': 1231092219.01, 's_time': 1231092272.58, 'channel_type': 'BH'}",GE.TNTI.BH.gfz2009agwc.npz
gfz2009agmj,2009-01-04T13:06:30.220000Z,-0.361,133.152,30.4,5.04,mb,,"Irian Jaya Region, Indonesia",65,2009-01-04T13:07:43.600000Z,FAKI,GE,BHZ,s,,,2009-01-04T13:07:11.810000Z,FAKI,GE,BH,p,,,31.79,False,,GE.FAKI.BH.gfz2009agmj.mseed,,"{'starttime': 1231074401.81, 'endtime': 1231074702.62, 'p_time': 1231074431.81, 's_time': 1231074463.6, 'channel_type': 'BH'}",GE.FAKI.BH.gfz2009agmj.npz
gfz2009aczt,2009-01-02T15:18:21.160000Z,-6.934,124.364,614.9,4.56,mb,,Banda Sea,63,2009-01-02T15:22:02.790000Z,TNTI,GE,BHZ,s,,,2009-01-02T15:20:21.960000Z,TNTI,GE,BH,p,,,100.83,False,,GE.TNTI.BH.gfz2009aczt.mseed,Could not get 3 components for TNTI,"{'starttime': 1230909591.96, 'endtime': 1230909892.77, 'p_time': 1230909621.96, 's_time': 1230909722.7900002, 'channel_type': 'BH'}",GE.TNTI.BH.gfz2009aczt.npz
gfz2009aczt,2009-01-02T15:18:21.160000Z,-6.934,124.364,614.9,4.56,mb,,Banda Sea,63,2009-01-02T15:22:10.590000Z,FAKI,GE,BHZ,s,,,2009-01-02T15:20:29.210000Z,FAKI,GE,BH,p,,,101.38,False,,GE.FAKI.BH.gfz2009aczt.mseed,,"{'starttime': 1230909599.2099998, 'endtime': 1230909900.02, 'p_time': 1230909629.2099998, 's_time': 1230909730.5900002, 'channel_type': 'BH'}",GE.FAKI.BH.gfz2009aczt.npz
gfz2015kylx,2015-06-05T16:38:09.180000Z,-9.115,111.511,80.0,4.96,mb,,"South of Java, Indonesia",61,2015-06-05T16:38:55.220000Z,UGM,GE,BHZ,s,,,2015-06-05T16:38:34.160000Z,UGM,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,21.06,False,,GE.UGM.BH.gfz2015kylx.mseed,,"{'starttime': 1433522284.16, 'endtime': 1433522584.9699998, 'p_time': 1433522314.16, 's_time': 1433522335.22, 'channel_type': 'BH'}",GE.UGM.BH.gfz2015kylx.npz
gfz2015bvov,2015-01-27T00:53:21.300000Z,1.282,97.25,27.7,5.48,Mw,,"Northern Sumatra, Indonesia",342,2015-01-27T00:53:39.350000Z,GSI,GE,BHZ,s,,,2015-01-27T00:53:30.510000Z,GSI,GE,BHZ,p,,,8.84,False,,GE.GSI.BH.gfz2015bvov.mseed,,"{'starttime': 1422319980.5100002, 'endtime': 1422320281.32, 'p_time': 1422320010.5100002, 's_time': 1422320019.3500001, 'channel_type': 'BH'}",GE.GSI.BH.gfz2015bvov.npz
