filename,p_index,s_index,ps_interval_samples,ps_interval_seconds,data_length
GE.LUWI.BL.gfz2009bjnh.npz,3001,11853,8852,88.52,30085
GE.MMRI.BL.gfz2009iayl.npz,3001,8270,5269,52.69,30085
GE.FAKI.BH.gfz2009blcy.npz,3001,5906,2905,29.05,30085
GE.TNTI.BL.gfz2009pxxj.npz,3001,7922,4921,49.21,30085
GE.SAUI.HH.gfz2009yode.npz,3000,6196,3196,31.96,30085
GE.FAKI.HH.gfz2009ayxo.npz,3000,8472,5472,54.72,30085
GE.SANI.SH.gfz2013ucyl.npz,3001,9919,6918,69.18,30085
GE.SAUI.SH.gfz2013tulg.npz,3001,6696,3695,36.95,30085
GE.FAKI.BL.gfz2009brqi.npz,3001,7069,4068,40.68,30085
GE.BBJI.BH.gfz2023fhyr.npz,3001,6094,3093,30.93,30085
GE.UGM.BH.gfz2009bjnh.npz,3000,24403,21403,214.03,30085
GE.LUWI.BL.gfz2013kniy.npz,3001,9414,6413,64.13,30085
GE.PLAI.BL.gfz2014ghxq.npz,3001,5977,2976,29.76,30085
GE.FAKI.HL.gfz2009apmo.npz,3000,7289,4289,42.89,30085
GE.SAUI.BL.gfz2009uvox.npz,3000,5704,2704,27.04,30085
GE.MNAI.SH.gfz2024tufl.npz,3001,8516,5515,55.15,30085
GE.SAUI.BL.gfz2013jtfz.npz,3001,8253,5252,52.52,30085
GE.TNTI.SH.gfz2017sglz.npz,3001,4662,1661,16.61,30085
GE.FAKI.HH.gfz2009agmj.npz,3000,6179,3179,31.79,30085
GE.TNTI.BH.gfz2013pmbh.npz,3002,7706,4704,47.04,30085
GE.BNDI.BH.gfz2013thwx.npz,3001,5322,2321,23.21,30085
GE.SANI.BH.gfz2013hegz.npz,3001,6210,3209,32.09,30085
GE.PLAI.BL.gfz2012azkx.npz,3001,4448,1447,14.47,30085
GE.PLAI.SL.gfz2012dcye.npz,3001,4107,1106,11.06,30085
GE.JAGI.BL.gfz2009fmdr.npz,3001,7305,4304,43.04,30085
GE.LUWI.SH.gfz2013bzko.npz,3001,4666,1665,16.65,30085
GE.UGM.BH.gfz2012kaia.npz,3001,4409,1408,14.08,30085
GE.FAKI.BH.gfz2010swgu.npz,3002,6260,3258,32.58,30085
GE.MNAI.BL.gfz2025jjgk.npz,3001,3935,934,9.34,30085
GE.PLAI.SH.gfz2013vwga.npz,3001,3381,380,3.8,30085
GE.JAGI.SH.gfz2024jllp.npz,3000,5312,2312,23.12,30085
GE.LUWI.BL.gfz2009bmox.npz,3001,8207,5206,52.06,30085
GE.UGM.BL.gfz2018iouz.npz,3001,5081,2080,20.8,30085
GE.MMRI.BL.gfz2009ilut.npz,3002,9477,6475,64.75,30085
GE.SAUI.SH.gfz2016gdco.npz,3000,4996,1996,19.96,30085
GE.TNTI.BL.gfz2009dbad.npz,3002,6962,3960,39.6,30085
GE.SMRI.SH.gfz2012atnm.npz,3001,5342,2341,23.41,30085
GE.FAKI.BH.gfz2010kolf.npz,3000,8220,5220,52.2,30085
GE.JAGI.SH.gfz2023qwer.npz,3000,8564,5564,55.64,30085
GE.TNTI.SH.gfz2013pzrb.npz,3000,6923,3923,39.23,30085
GE.MMRI.SH.gfz2010onoq.npz,3000,4906,1906,19.06,30085
GE.JAGI.SH.gfz2024kkci.npz,3001,6541,3540,35.4,30085
GE.TNTI.BL.gfz2009rdgk.npz,3001,5207,2206,22.06,30085
GE.BKNI.BL.gfz2012gitd.npz,3001,4376,1375,13.75,30085
GE.LUWI.SH.gfz2012wmnj.npz,3001,4934,1933,19.33,30085
GE.JAGI.BH.gfz2012qetk.npz,3001,4295,1294,12.94,30085
GE.PLAI.SH.gfz2025amik.npz,3001,5068,2067,20.67,30085
GE.FAKI.BH.gfz2024yekl.npz,3001,9241,6240,62.4,30085
GE.SOEI.BH.gfz2009zbqz.npz,3001,9906,6905,69.05,30085
GE.GSI.BL.gfz2015bvov.npz,3001,3885,884,8.84,30085
GE.TNTI.HH.gfz2009dseu.npz,3000,6480,3480,34.8,30085
GE.UGM.BL.gfz2009pvvt.npz,3001,5523,2522,25.22,30085
GE.LUWI.BL.gfz2013qwcb.npz,3000,6053,3053,30.53,30085
GE.SMRI.BL.gfz2012uneo.npz,3001,6918,3917,39.17,30085
GE.SAUI.BL.gfz2013aruy.npz,3000,5769,2769,27.69,30085
GE.FAKI.HL.gfz2009dseu.npz,3000,12385,9385,93.85,30085
GE.UGM.HH.gfz2009bkat.npz,3000,5084,2084,20.84,30085
GE.BBJI.BL.gfz2018bubc.npz,3001,4926,1925,19.25,30085
GE.SANI.BL.gfz2025ewvp.npz,3001,10172,7171,71.71,30085
GE.BNDI.BH.gfz2024quvs.npz,3001,6274,3273,32.73,30085
GE.TNTI.BH.gfz2012atdb.npz,3001,7514,4513,45.13,30085
GE.SANI.BL.gfz2013nflx.npz,3001,8963,5962,59.62,30085
GE.MNAI.BH.gfz2013uvlo.npz,3002,7637,4635,46.35,30085
GE.UGM.BL.gfz2014fpgw.npz,3001,4589,1588,15.88,30085
GE.SOEI.BH.gfz2018hode.npz,3001,3731,730,7.3,30085
GE.MNAI.BH.gfz2025jjgk.npz,3001,3935,934,9.34,30085
GE.PLAI.SH.gfz2013ytjw.npz,3000,4029,1029,10.29,30085
GE.TNTI.HH.gfz2009floe.npz,3000,7646,4646,46.46,30085
GE.SOEI.BL.gfz2012yeob.npz,3001,9739,6738,67.38,30085
GE.SMRI.BH.gfz2024xqwc.npz,3001,7089,4088,40.88,30085
GE.MMRI.BL.gfz2009rgas.npz,3001,5617,2616,26.16,30085
GE.LUWI.BH.gfz2024krts.npz,3001,4838,1837,18.37,30085
GE.FAKI.BH.gfz2024quvs.npz,3001,8616,5615,56.15,30085
GE.MMRI.BL.gfz2022sqkl.npz,3001,6512,3511,35.11,30085
GE.SMRI.BH.gfz2011lnaf.npz,3001,4922,1921,19.21,30085
GE.FAKI.BL.gfz2023dips.npz,3002,6918,3916,39.16,30085
GE.LUWI.HH.gfz2009itjx.npz,3000,8636,5636,56.36,30085
GE.LHMI.SH.gfz2012rato.npz,3000,4812,1812,18.12,30085
GE.TNTI.BH.gfz2009eqqh.npz,3001,4182,1181,11.81,30085
GE.MMRI.HH.gfz2009ilut.npz,3000,9475,6475,64.75,30085
GE.SANI.BL.gfz2015thvg.npz,3001,6553,3552,35.52,30085
GE.UGM.SH.gfz2013crnj.npz,3001,4648,1647,16.47,30085
GE.LUWI.SH.gfz2013uqzd.npz,3000,8914,5914,59.14,30085
GE.FAKI.BL.gfz2024ytcb.npz,3001,6797,3796,37.96,30085
GE.TOLI2.BL.gfz2024ruak.npz,3001,10479,7478,74.78,30085
GE.MMRI.SH.gfz2023frsp.npz,3001,4466,1465,14.65,30085
GE.MNAI.BL.gfz2013xmza.npz,3001,4007,1006,10.06,30085
GE.JAGI.HL.gfz2009fmdr.npz,3000,7304,4304,43.04,30085
GE.TNTI.SH.gfz2017taci.npz,3001,3442,441,4.41,30085
GE.BBJI.SH.gfz2017dbex.npz,3001,4188,1187,11.87,30085
GE.SANI.SH.gfz2025fshn.npz,3000,10026,7026,70.26,30085
GE.SANI.BH.gfz2025ewvp.npz,3001,10172,7171,71.71,30085
GE.FAKI.BL.gfz2014ubqb.npz,3001,6766,3765,37.65,30085
GE.JAGI.BH.gfz2009bkhv.npz,3001,5824,2823,28.23,30085
GE.PLAI.BL.gfz2012wwoh.npz,3001,4411,1410,14.1,30085
GE.LUWI.BH.gfz2013bzko.npz,3001,4666,1665,16.65,30085
GE.FAKI.HL.gfz2009byjb.npz,3000,7194,4194,41.94,30085
GE.JAGI.BL.gfz2013hbue.npz,3001,8466,5465,54.65,30085
GE.MNAI.BL.gfz2012wvgj.npz,3001,5308,2307,23.07,30085
GE.SAUI.BH.gfz2016gdco.npz,3001,4997,1996,19.96,30085
GE.LUWI.SH.gfz2010cret.npz,3000,4749,1749,17.49,30085
GE.PLAI.SL.gfz2017culr.npz,3001,4408,1407,14.07,30085
GE.SAUI.BH.gfz2013glkx.npz,3001,6289,3288,32.88,30085
GE.LUWI.BL.gfz2009ayxo.npz,3001,8473,5472,54.72,30085
GE.MMRI.BL.gfz2009qfbt.npz,3001,6477,3476,34.76,30085
GE.UGM.BL.gfz2009tinp.npz,3000,4960,1960,19.6,30085
GE.SAUI.SH.gfz2013qxro.npz,3000,5205,2205,22.05,30085
GE.PLAI.SH.gfz2012wwoh.npz,3001,4411,1410,14.1,30085
GE.JAGI.BH.gfz2009bjnh.npz,3002,20543,17541,175.41,30085
GE.LUWI.BL.gfz2013urzt.npz,3000,9283,6283,62.83,30085
GE.FAKI.BH.gfz2020xost.npz,3001,6754,3753,37.53,30085
GE.LUWI.BL.gfz2009hadi.npz,3001,5471,2470,24.7,30085
GE.JAGI.SH.gfz2013jvgk.npz,3000,6356,3356,33.56,30085
GE.TNTI.BH.gfz2010awor.npz,3001,7411,4410,44.1,30085
GE.TNTI.HH.gfz2009enbu.npz,3000,7126,4126,41.26,30085
GE.FAKI.BH.gfz2014ubqb.npz,3001,6766,3765,37.65,30085
GE.LHMI.BL.gfz2009epev.npz,3001,4128,1127,11.27,30085
GE.SANI.BH.gfz2012rbpj.npz,3000,10399,7399,73.99,30085
GE.TNTI.BL.gfz2013udpf.npz,3001,4565,1564,15.64,30085
GE.FAKI.BL.gfz2025dcky.npz,3001,8234,5233,52.33,30085
GE.SANI.SH.gfz2013kniy.npz,3001,5524,2523,25.23,30085
GE.SAUI.BL.gfz2009rpju.npz,3001,5302,2301,23.01,30085
GE.FAKI.HL.gfz2009agmj.npz,3000,6179,3179,31.79,30085
GE.SAUI.SH.gfz2010fjvu.npz,3000,5632,2632,26.32,30085
GE.TNTI.SH.gfz2024fmvg.npz,3001,4404,1403,14.03,30085
GE.LHMI.BL.gfz2023acqq.npz,3001,3337,336,3.36,30085
GE.UGM.BH.gfz2009tinp.npz,3000,4960,1960,19.6,30085
GE.TNTI.BH.gfz2023szzv.npz,3001,6972,3971,39.71,30085
GE.TNTI.BL.gfz2015thvg.npz,3001,5645,2644,26.44,30085
GE.MMRI.HH.gfz2009qfbt.npz,3000,6476,3476,34.76,30085
GE.MMRI.BH.gfz2013hbue.npz,3001,6668,3667,36.67,30085
GE.LUWI.SH.gfz2012rrwm.npz,3000,5380,2380,23.8,30085
GE.UGM.SH.gfz2014ojjv.npz,3000,4895,1895,18.95,30085
GE.TNTI.BL.gfz2009dctr.npz,3002,6920,3918,39.18,30085
GE.MMRI.BH.gfz2009ilut.npz,3002,9477,6475,64.75,30085
GE.MMRI.BH.gfz2009rgas.npz,3001,5617,2616,26.16,30085
GE.UGM.SH.gfz2018oacg.npz,3000,4544,1544,15.44,30085
GE.LUWI.HH.gfz2009qgjm.npz,3000,8469,5469,54.69,30085
GE.GENI.BH.gfz2012nver.npz,3001,3966,965,9.65,30085
GE.LUWI.BL.gfz2021ityl.npz,3001,4563,1562,15.62,30085
GE.SMRI.BL.gfz2013jvgk.npz,3001,7004,4003,40.03,30085
GE.SANI.SH.gfz2025ewvp.npz,3000,10171,7171,71.71,30085
GE.TNTI.BH.gfz2024yovi.npz,3001,4984,1983,19.83,30085
GE.SMRI.SH.gfz2015vcni.npz,3001,5258,2257,22.57,30085
GE.FAKI.BH.gfz2009zbqz.npz,3001,8100,5099,50.99,30085
GE.BBJI.BL.gfz2018flos.npz,3001,4804,1803,18.03,30085
GE.SANI.BL.gfz2013hegz.npz,3001,6210,3209,32.09,30085
GE.BNDI.SH.gfz2010ghiq.npz,3000,5660,2660,26.6,30085
GE.GSI.BH.gfz2022twah.npz,3001,3922,921,9.21,30085
GE.GSI.BH.gfz2012ixmz.npz,3001,5268,2267,22.67,30085
GE.LHMI.BH.gfz2009ljwe.npz,3001,7606,4605,46.05,30085
GE.SAUI.HH.gfz2009rpju.npz,3000,5301,2301,23.01,30085
GE.TNTI.HH.gfz2009eqqh.npz,3000,4181,1181,11.81,30085
GE.MMRI.BH.gfz2024wupd.npz,3002,7870,4868,48.68,30085
GE.FAKI.SH.gfz2013wlbf.npz,3001,5560,2559,25.59,30085
GE.TOLI2.BL.gfz2017zisk.npz,3001,3614,613,6.13,30085
GE.SANI.SH.gfz2025dcky.npz,3000,9804,6804,68.04,30085
GE.GSI.SH.gfz2015bvov.npz,3000,3884,884,8.84,30085
GE.UGM.BH.gfz2018hcuv.npz,3001,4590,1589,15.89,30085
GE.UGM.BH.gfz2009inbh.npz,3002,5970,2968,29.68,30085
GE.PLAI.SL.gfz2013sril.npz,3000,5555,2555,25.55,30085
GE.BKNI.HH.gfz2009tdlp.npz,3000,4993,1993,19.93,30085
GE.LUWI.HH.gfz2009oozo.npz,3000,4815,1815,18.15,30085
GE.SANI.SH.gfz2022xote.npz,3001,6702,3701,37.01,30085
GE.SMRI.BH.gfz2018hcuv.npz,3001,5522,2521,25.21,30085
GE.UGM.BH.gfz2010cvnw.npz,3001,4750,1749,17.49,30085
GE.TNTI.BL.gfz2010abgd.npz,3001,4640,1639,16.39,30085
GE.LHMI.SH.gfz2012uhbt.npz,3001,6803,3802,38.02,30085
GE.TNTI.HL.gfz2009floe.npz,3000,7646,4646,46.46,30085
GE.FAKI.HL.gfz2009rpju.npz,3000,7453,4453,44.53,30085
GE.TNTI.BH.gfz2013sadc.npz,3001,5315,2314,23.14,30085
GE.TOLI2.SH.gfz2013ghxx.npz,3000,6552,3552,35.52,30085
GE.TNTI.SH.gfz2010cuix.npz,3000,4373,1373,13.73,30085
GE.UGM.BH.gfz2013ttpe.npz,3000,4938,1938,19.38,30085
GE.MNAI.BH.gfz2013mcso.npz,3000,5414,2414,24.14,30085
GE.PLAI.SH.gfz2020wfqn.npz,3001,4126,1125,11.25,30085
GE.BNDI.BL.gfz2012xahl.npz,3001,5813,2812,28.12,30085
GE.BKNI.HH.gfz2009sjju.npz,3000,4590,1590,15.9,30085
GE.UGM.SL.gfz2010bjpa.npz,3001,6717,3716,37.16,30085
GE.GSI.BL.gfz2010yvmm.npz,3001,5890,2889,28.89,30085
GE.TOLI2.BL.gfz2018hbkr.npz,3001,5160,2159,21.59,30085
GE.SANI.BL.gfz2019sgac.npz,3001,5765,2764,27.64,30085
GE.JAGI.SH.gfz2017ddhx.npz,3001,9733,6732,67.32,30085
GE.FAKI.SH.gfz2012xahl.npz,3000,6338,3338,33.38,30085
GE.JAGI.HH.gfz2009bkhv.npz,3000,5823,2823,28.23,30085
GE.TNTI.HH.gfz2009algf.npz,3000,4726,1726,17.26,30085
GE.TOLI2.BH.gfz2013yeit.npz,3002,8045,5043,50.43,30085
GE.BNDI.BH.gfz2024urkq.npz,3001,8448,5447,54.47,30085
GE.TNTI.SH.gfz2014emyz.npz,3000,8137,5137,51.37,30085
GE.PLAI.BH.gfz2013yova.npz,3000,4427,1427,14.27,30085
GE.UGM.BL.gfz2014rffr.npz,3001,5987,2986,29.86,30085
GE.LUWI.HL.gfz2009qsnk.npz,3000,4949,1949,19.49,30085
GE.BNDI.BL.gfz2024urkq.npz,3001,8448,5447,54.47,30085
GE.JAGI.BL.gfz2014esmj.npz,3001,4598,1597,15.97,30085
GE.SOEI.BH.gfz2012amyi.npz,3001,10378,7377,73.77,30085
GE.FAKI.BH.gfz2009dkli.npz,3000,12495,9495,94.95,30085
GE.GSI.SH.gfz2012uhbt.npz,3000,4275,1275,12.75,30085
GE.TOLI2.BL.gfz2013fqap.npz,3001,7378,4377,43.77,30085
GE.SOEI.BL.gfz2013xbyw.npz,3001,8179,5178,51.78,30085
GE.PLAI.SL.gfz2013vwga.npz,3001,3381,380,3.8,30085
GE.UGM.BL.gfz2012cipp.npz,3001,4697,1696,16.96,30085
GE.BBJI.SH.gfz2021ieqy.npz,3001,4067,1066,10.66,30085
GE.SAUI.BH.gfz2022bkjt.npz,3001,7937,4936,49.36,30085
GE.BBJI.BH.gfz2024tufl.npz,3001,6501,3500,35.0,30085
GE.TOLI2.BH.gfz2018hbkr.npz,3001,5160,2159,21.59,30085
GE.LUWI.BH.gfz2019velu.npz,3001,4759,1758,17.58,30085
GE.TNTI.BL.gfz2009frwm.npz,3001,6454,3453,34.53,30085
GE.JAGI.BL.gfz2013aswl.npz,3001,4515,1514,15.14,30085
GE.PLAI.SH.gfz2023gnmu.npz,3000,5561,2561,25.61,30085
GE.FAKI.HH.gfz2009ilut.npz,3000,10776,7776,77.76,30085
GE.FAKI.BL.gfz2009tkfn.npz,3001,6329,3328,33.28,30085
GE.SAUI.BL.gfz2010fjvu.npz,3001,5633,2632,26.32,30085
GE.FAKI.BL.gfz2009bqon.npz,3001,7331,4330,43.3,30085
GE.SAUI.BL.gfz2009yode.npz,3001,6197,3196,31.96,30085
GE.SOEI.HH.gfz2010kolf.npz,3000,9897,6897,68.97,30085
GE.LHMI.BH.gfz2009yhit.npz,3001,7651,4650,46.5,30085
GE.FAKI.BH.gfz2009byjb.npz,3002,7196,4194,41.94,30085
GE.LUWI.HH.gfz2009ayxo.npz,3000,8472,5472,54.72,30085
GE.SOEI.HL.gfz2009psbv.npz,3000,8427,5427,54.27,30085
GE.PLAI.SH.gfz2024yqam.npz,3001,6897,3896,38.96,30085
GE.TNTI.BL.gfz2009bjnh.npz,3001,9469,6468,64.68,30085
GE.GSI.BH.gfz2009dygp.npz,3001,3913,912,9.12,30085
GE.LHMI.BH.gfz2013hpoo.npz,3001,4475,1474,14.74,30085
GE.LHMI.BH.gfz2013urpd.npz,3001,4666,1665,16.65,30085
GE.GSI.BH.gfz2015bvov.npz,3001,3885,884,8.84,30085
GE.SOEI.BH.gfz2013aruy.npz,3001,10160,7159,71.59,30085
GE.FAKI.HH.gfz2009bmox.npz,3000,9002,6002,60.02,30085
GE.FAKI.HL.gfz2009aqpt.npz,3000,6400,3400,34.0,30085
GE.TNTI.BH.gfz2017sglz.npz,3002,4663,1661,16.61,30085
GE.MMRI.BH.gfz2025amik.npz,3001,6520,3519,35.19,30085
GE.SOEI.HH.gfz2010ghiq.npz,3000,10475,7475,74.75,30085
GE.SAUI.BL.gfz2013tulg.npz,3001,6696,3695,36.95,30085
GE.MNAI.BL.gfz2013goiq.npz,3001,4036,1035,10.35,30085
GE.FAKI.BL.gfz2024tutg.npz,3001,7500,4499,44.99,30085
GE.TOLI2.SH.gfz2013urzt.npz,3001,8458,5457,54.57,30085
GE.MMRI.SH.gfz2013fkbz.npz,3000,5503,2503,25.03,30085
GE.TNTI.BL.gfz2009fgfn.npz,3001,6549,3548,35.48,30085
GE.LHMI.BL.gfz2012uhbt.npz,3002,6804,3802,38.02,30085
GE.BBJI.BL.gfz2020ilwy.npz,3000,4184,1184,11.84,30085
GE.FAKI.SH.gfz2014genx.npz,3001,6226,3225,32.25,30085
GE.PLAI.SL.gfz2012qetk.npz,3001,7071,4070,40.7,30085
GE.SANI.BH.gfz2013vbev.npz,3001,4045,1044,10.44,30085
GE.UGM.SH.gfz2010cvnw.npz,3000,4749,1749,17.49,30085
GE.LHMI.BL.gfz2012rato.npz,3001,4813,1812,18.12,30085
GE.JAGI.BH.gfz2010teou.npz,3000,6104,3104,31.04,30085
GE.SAUI.BL.gfz2016wpua.npz,3001,5144,2143,21.43,30085
GE.PLAI.BL.gfz2019usec.npz,3001,4222,1221,12.21,30085
GE.GSI.BH.gfz2009fwex.npz,3002,5551,2549,25.49,30085
GE.SANI.BH.gfz2022fyfw.npz,3002,7193,4191,41.91,30085
GE.BNDI.SH.gfz2012gezz.npz,3001,4821,1820,18.2,30085
GE.LUWI.BH.gfz2009hadi.npz,3001,5471,2470,24.7,30085
GE.GSI.BH.gfz2013ycvv.npz,3000,6562,3562,35.62,30085
GE.TOLI2.BH.gfz2013kniy.npz,3000,12249,9249,92.49,30085
GE.FAKI.BH.gfz2025fwkg.npz,3002,7173,4171,41.71,30085
GE.TNTI.BH.gfz2009akjy.npz,3001,9167,6166,61.66,30085
GE.JAGI.BL.gfz2012ycal.npz,3001,3994,993,9.93,30085
GE.SANI.SH.gfz2023qwer.npz,3000,14707,11707,117.07,30085
GE.SOEI.BH.gfz2025fshn.npz,3001,8695,5694,56.94,30085
GE.PMBI.SL.gfz2011swwe.npz,3001,5674,2673,26.73,30085
GE.TNTI.BL.gfz2014jcyq.npz,3001,7236,4235,42.35,30085
GE.BBJI.BH.gfz2019mbfs.npz,3001,4760,1759,17.59,30085
GE.FAKI.BL.gfz2009avte.npz,3000,8234,5234,52.34,30085
GE.SANI.SH.gfz2017sglz.npz,3001,6687,3686,36.86,30085
GE.PLAI.SL.gfz2012ilqg.npz,3000,4887,1887,18.87,30085
GE.SOEI.SH.gfz2013dwus.npz,3000,9730,6730,67.3,30085
GE.UGM.HH.gfz2009bjnh.npz,3000,24403,21403,214.03,30085
GE.SAUI.HH.gfz2010abkc.npz,3000,5646,2646,26.46,30085
GE.SANI.BH.gfz2012blmw.npz,3001,5508,2507,25.07,30085
GE.PLAI.BH.gfz2024ingp.npz,3001,15485,12484,124.84,30085
GE.SMRI.SH.gfz2024xqwc.npz,3001,7089,4088,40.88,30085
GE.TOLI2.SH.gfz2024vdim.npz,3000,11193,8193,81.93,30085
GE.PLAI.BH.gfz2014esmj.npz,3001,6214,3213,32.13,30085
GE.MMRI.BH.gfz2025dcky.npz,3001,10979,7978,79.78,30085
GE.UGM.BL.gfz2013jbwd.npz,3000,6833,3833,38.33,30085
GE.TNTI.BL.gfz2021jgtf.npz,3001,6904,3903,39.03,30085
GE.UGM.SH.gfz2014rffr.npz,3000,5986,2986,29.86,30085
GE.BNDI.BH.gfz2025dcky.npz,3001,6294,3293,32.93,30085
GE.TNTI.BL.gfz2009dvgr.npz,3001,6426,3425,34.25,30085
GE.SOEI.SH.gfz2013jbax.npz,3000,9219,6219,62.19,30085
GE.LUWI.BH.gfz2014gzsh.npz,3001,10581,7580,75.8,30085
GE.MMRI.BH.gfz2025anlh.npz,3001,7422,4421,44.21,30085
GE.FAKI.BL.gfz2009rpju.npz,3001,7454,4453,44.53,30085
GE.PLAI.BH.gfz2024jllp.npz,3001,5343,2342,23.42,30085
GE.FAKI.BH.gfz2009dseu.npz,3001,12386,9385,93.85,30085
GE.UGM.SL.gfz2014ojjv.npz,3000,4895,1895,18.95,30085
GE.UGM.SH.gfz2013ydaj.npz,3000,12146,9146,91.46,30085
GE.SAUI.BH.gfz2009uvox.npz,3000,5704,2704,27.04,30085
GE.TOLI2.SH.gfz2025dygb.npz,3001,8049,5048,50.48,30085
GE.LHMI.BL.gfz2016xzgq.npz,3001,4119,1118,11.18,30085
GE.TNTI.HL.gfz2009waho.npz,3000,5791,2791,27.91,30085
GE.UGM.BH.gfz2014rffr.npz,3001,5987,2986,29.86,30085
GE.FAKI.BH.gfz2012wbis.npz,3001,10290,7289,72.89,30085
GE.SAUI.SH.gfz2010ghiq.npz,3000,5559,2559,25.59,30085
GE.PLAI.SL.gfz2018pmjk.npz,3001,5199,2198,21.98,30085
GE.PLAI.SH.gfz2012xqdd.npz,3000,7549,4549,45.49,30085
GE.SMRI.BL.gfz2011lnaf.npz,3001,4922,1921,19.21,30085
GE.TNTI.BH.gfz2009dctr.npz,3002,6920,3918,39.18,30085
GE.MMRI.BH.gfz2019hinv.npz,3001,5213,2212,22.12,30085
GE.UGM.BH.gfz2016dbtc.npz,3001,5389,2388,23.88,30085
GE.TNTI.HH.gfz2009rdgk.npz,3000,5206,2206,22.06,30085
GE.TNTI.BH.gfz2009sidp.npz,3001,4938,1937,19.37,30085
GE.PLAI.BH.gfz2013hbue.npz,3001,4812,1811,18.11,30085
GE.JAGI.SH.gfz2013sril.npz,3001,5717,2716,27.16,30085
GE.UGM.BL.gfz2009bbud.npz,3001,5427,2426,24.26,30085
GE.SAUI.BL.gfz2009sufe.npz,3001,5197,2196,21.96,30085
GE.FAKI.BH.gfz2009avte.npz,3000,8234,5234,52.34,30085
GE.LUWI.BL.gfz2012rrwm.npz,3002,5382,2380,23.8,30085
GE.SOEI.SH.gfz2024quvs.npz,3001,9693,6692,66.92,30085
GE.FAKI.HL.gfz2009bjlo.npz,3000,5960,2960,29.6,30085
GE.SANI.BH.gfz2010ghiq.npz,3001,9710,6709,67.09,30085
GE.GSI.BH.gfz2014brdm.npz,3001,7713,4712,47.12,30085
GE.LUWI.BH.gfz2010abbl.npz,3001,8712,5711,57.11,30085
GE.JAGI.SH.gfz2024wupd.npz,3001,10182,7181,71.81,30085
GE.SANI.SH.gfz2013yfsc.npz,3001,10540,7539,75.39,30085
GE.GSI.BL.gfz2012rato.npz,3001,7386,4385,43.85,30085
GE.FAKI.HH.gfz2009avte.npz,3000,8234,5234,52.34,30085
GE.TNTI.SH.gfz2014fzbl.npz,3000,4712,1712,17.12,30085
GE.SANI.BH.gfz2023qwer.npz,3001,14708,11707,117.07,30085
GE.SMRI.HL.gfz2009bbud.npz,3000,5522,2522,25.22,30085
GE.TNTI.HL.gfz2009enbu.npz,3000,7126,4126,41.26,30085
GE.TNTI.BH.gfz2009aczt.npz,3001,13084,10083,100.83,30085
GE.TNTI.HL.gfz2012atdb.npz,3000,7513,4513,45.13,30085
GE.PLAI.SL.gfz2012dgxi.npz,3001,4151,1150,11.5,30085
GE.LUWI.BL.gfz2009itjx.npz,3001,8637,5636,56.36,30085
GE.PLAI.BH.gfz2023zcsn.npz,3001,4163,1162,11.62,30085
GE.GSI.SH.gfz2022gjiw.npz,3000,5410,2410,24.1,30085
GE.TOLI2.BL.gfz2012oeun.npz,3000,9016,6016,60.16,30085
GE.TNTI.BH.gfz2013udpf.npz,3001,4565,1564,15.64,30085
GE.BBJI.SH.gfz2019cxju.npz,3001,3509,508,5.08,30085
GE.BNDI.SH.gfz2025fwkg.npz,3000,5528,2528,25.28,30085
GE.TOLI2.BH.gfz2025dygb.npz,3001,8049,5048,50.48,30085
GE.MNAI.HH.gfz2009pxkx.npz,3000,6809,3809,38.09,30085
GE.FAKI.BL.gfz2009ayty.npz,3000,6316,3316,33.16,30085
GE.JAGI.SH.gfz2012ltyh.npz,3000,6628,3628,36.28,30085
GE.TNTI.BH.gfz2010abbl.npz,3001,4743,1742,17.42,30085
GE.LUWI.BL.gfz2012rszr.npz,3001,6320,3319,33.19,30085
GE.SAUI.BL.gfz2010tcda.npz,3001,7449,4448,44.48,30085
GE.SMRI.HL.gfz2009inbh.npz,3000,6352,3352,33.52,30085
GE.TNTI.BH.gfz2025czgt.npz,3001,4240,1239,12.39,30085
GE.BNDI.BH.gfz2020xost.npz,3001,4294,1293,12.93,30085
GE.MMRI.SH.gfz2013xpcc.npz,3000,5075,2075,20.75,30085
GE.UGM.HH.gfz2009boyf.npz,3000,6029,3029,30.29,30085
GE.SANI.SH.gfz2011ycjg.npz,3001,5042,2041,20.41,30085
GE.MNAI.SH.gfz2012pnxz.npz,3001,4024,1023,10.23,30085
GE.TOLI2.SH.gfz2012yhuy.npz,3000,11977,8977,89.77,30085
GE.JAGI.BH.gfz2014esmj.npz,3001,4598,1597,15.97,30085
GE.LUWI.HL.gfz2009ilut.npz,3000,11427,8427,84.27,30085
GE.LUWI.HL.gfz2009bmox.npz,3000,8206,5206,52.06,30085
GE.LUWI.HH.gfz2009boun.npz,3000,4397,1397,13.97,30085
GE.TOLI2.BL.gfz2013ykdd.npz,3001,10878,7877,78.77,30085
GE.PLAI.BL.gfz2017dovr.npz,3001,4249,1248,12.48,30085
GE.SOEI.BH.gfz2013xbyw.npz,3001,8179,5178,51.78,30085
GE.SOEI.BL.gfz2009yode.npz,3000,12363,9363,93.63,30085
GE.TNTI.BL.gfz2017taci.npz,3001,3442,441,4.41,30085
GE.BKNI.SH.gfz2010cmgt.npz,3001,4944,1943,19.43,30085
GE.SANI.BL.gfz2010dkpo.npz,3001,8257,5256,52.56,30085
GE.BKB.BH.gfz2018ioof.npz,3001,5003,2002,20.02,30085
